window_start_date,test_date,mae,rmse,mape
2024-01-01,2024-12-31,7.383094585585046,8.833214464941172,6.645470558873496
2024-01-02,2025-01-01,10.855667589161715,11.950271308919726,9.622934766809468
2024-01-03,2025-01-02,3.21826348865122,4.215156866602513,2.9251458409958015
2024-01-04,2025-01-03,4.5356997356147435,5.538678701281811,4.2106975965363755
2024-01-05,2025-01-04,7.159623427835007,8.695924245602164,6.8436554299905445
2024-01-06,2025-01-05,5.577573744147338,6.695215252225035,5.278862685670244
2024-01-07,2025-01-06,9.143188616582538,11.755226795139489,9.688596770504871
2024-01-08,2025-01-07,12.115112144360781,14.576011952804604,12.53674983970022
2024-01-09,2025-01-08,16.21403675245694,18.332988220512206,16.7445527274287
2024-01-10,2025-01-09,15.718564792793545,17.446430099870973,16.205403011030032
2024-01-11,2025-01-10,9.599355728274078,12.36649979256782,10.079188313282271
2024-01-12,2025-01-11,6.9419924076773425,8.973231487672871,7.237093333158606
2024-01-13,2025-01-12,7.245116715504573,8.939618734436676,7.496704610710599
2024-01-14,2025-01-13,10.856253202676259,12.046902099677748,10.41968731607945
2024-01-15,2025-01-14,15.843746173987002,17.19507907546666,14.49112337325132
2024-01-16,2025-01-15,13.422040019464607,14.935738731525262,12.002336962728117
2024-01-17,2025-01-16,7.965595370819857,9.310915220071665,7.450365909628277
2024-01-18,2025-01-17,7.785698620334415,9.178479777229207,7.703702536506599
2024-01-19,2025-01-18,7.893154711516059,9.159581782834398,7.68587138871788
2024-01-20,2025-01-19,8.561032892124413,9.392954019286774,8.273408629776643
2024-01-21,2025-01-20,9.460363097906471,10.536449166070733,8.726744348397865
2024-01-22,2025-01-21,10.318497223086421,13.116210931249913,10.643528236236659
2024-01-23,2025-01-22,14.396745296831233,17.148450536207218,15.208284240546934
2024-01-24,2025-01-23,7.5960177203560955,9.639353090969548,7.749761944516551
2024-01-25,2025-01-24,8.755224536187935,11.53299427739875,9.271016185178684
2024-01-26,2025-01-25,9.65729452565606,12.446525195651317,10.166964917560502
2024-01-27,2025-01-26,8.630383586573355,11.320205353489413,9.08989674003134
2024-01-28,2025-01-27,8.17023964206876,8.965935324029822,8.30116550676447
2024-01-29,2025-01-28,13.84766161425843,14.935073088660474,13.547993959521076
2024-01-30,2025-01-29,20.255295961865432,21.96826435446927,18.868739956091922
2024-01-31,2025-01-30,16.617733055973982,18.853536582779206,14.7373548462588
2024-02-01,2025-01-31,10.268646714501745,13.37836287989259,8.742270840714212
2024-02-02,2025-02-01,9.200573816431474,12.14839631930217,7.852523051863058
2024-02-03,2025-02-02,9.824618268805494,12.49678055735046,8.448176648150554
2024-02-04,2025-02-03,8.979128305344542,11.689304902555367,7.704192145827508
2024-02-05,2025-02-04,7.768676174934656,10.1622079943532,6.696164706372971
2024-02-06,2025-02-05,9.037652347955683,10.468636757078718,8.504993338527568
2024-02-07,2025-02-06,12.421928748207934,13.441958460877878,11.574610133790193
2024-02-08,2025-02-07,9.081174023195528,10.347164525737476,8.59296763235007
2024-02-09,2025-02-08,5.649273949999503,6.3889421037505985,5.203318964044755
2024-02-10,2025-02-09,6.593097371567469,7.928810995623368,5.6399303887919405
2024-02-11,2025-02-10,7.629061327631155,8.537646197634004,6.55443183302999
2024-02-12,2025-02-11,5.653896077736879,6.6593726231404995,5.049107874828268
2024-02-13,2025-02-12,6.647569985180725,7.9302009344268,6.0891895232766915
2024-02-14,2025-02-13,6.091684198306491,7.336497381521679,5.647797037521653
2024-02-15,2025-02-14,5.90525180900252,6.442181554693849,5.471701467337274
2024-02-16,2025-02-15,7.975015765788025,9.084679298018745,7.482757271212646
2024-02-17,2025-02-16,3.8786550977792325,4.258021504001048,3.4802754209863105
2024-02-18,2025-02-17,6.6498882618509345,8.153618562435794,6.461943159868724
2024-02-19,2025-02-18,4.898707031108025,6.376121812833514,4.681437257002018
2024-02-20,2025-02-19,5.572136172590329,7.421346669447449,5.554379386095911
2024-02-21,2025-02-20,4.962227137540792,6.610198780924806,4.783796732298142
2024-02-22,2025-02-21,5.692917734243423,6.890728373586392,5.4029359644565
2024-02-23,2025-02-22,6.244538394029111,7.144181382786939,5.913470384176501
2024-02-24,2025-02-23,6.877313302064375,8.092487268839609,6.857471595020742
2024-02-25,2025-02-24,7.7624273013752925,8.932133019550607,7.08591233838035
2024-02-26,2025-02-25,5.036564231496263,6.368255070855374,4.806266479048671
2024-02-27,2025-02-26,5.772130919366808,6.724736064071039,5.505175484213921
2024-02-28,2025-02-27,6.622622810094133,8.83164396123154,6.5534075744717715
2024-02-29,2025-02-28,7.787804952393259,9.420553128504073,7.72698844259927
2024-03-01,2025-03-01,6.633635104972423,7.568647595223463,6.642795387440447
2024-03-02,2025-03-02,5.209984107099645,6.905083673247031,4.909132902794426
2024-03-03,2025-03-03,4.96331876475629,6.226480990231029,4.774432805212778
2024-03-04,2025-03-04,6.724876791744031,8.029131637844392,6.129399794479571
2024-03-05,2025-03-05,6.044476619859838,6.977745586488288,5.965181933236193
2024-03-06,2025-03-06,7.2898744697483,8.440523994476143,7.47540275096764
2024-03-07,2025-03-07,6.0254888920325005,7.406718661325169,5.860333402962868
2024-03-08,2025-03-08,8.519712596116713,9.911643406659408,7.697266745597764
2024-03-09,2025-03-09,8.151857690382268,9.427788513107796,7.3848355768022875
2024-03-10,2025-03-10,10.081870733834991,11.3717127331902,9.134543077905326
2024-03-11,2025-03-11,5.65807443493575,6.703805599143352,5.509822860714658
2024-03-12,2025-03-12,5.533677982456581,6.844878587948069,5.421606877387727
2024-03-13,2025-03-13,6.119149433466755,7.061856981992985,5.999505851917897
2024-03-14,2025-03-14,10.481422904456577,12.536855101927074,10.8211442292623
2024-03-15,2025-03-15,12.382033107542252,13.631944451221631,12.743698054289624
2024-03-16,2025-03-16,8.563868651966754,10.222504323912846,8.891906703845539
2024-03-17,2025-03-17,4.540510552859664,5.623219502629318,4.570004968963255
2024-03-18,2025-03-18,4.777112964915125,5.683085992354573,4.783864749149934
2024-03-19,2025-03-19,4.858090836229605,6.1487789584658,4.9838164015435105
2024-03-20,2025-03-20,5.841705539027477,7.0535254022003295,5.914272676454836
2024-03-21,2025-03-21,8.130579489575059,10.535687840383325,7.671548325420566
2024-03-22,2025-03-22,8.384103530027176,10.222452673870869,7.924140918138585
2024-03-23,2025-03-23,6.194203799510463,8.269788215937206,5.750921607412381
2024-03-24,2025-03-24,7.18117834183049,8.66957370908008,6.8924195899148
2024-03-25,2025-03-25,8.082623206277495,10.038278182071414,7.732458299034153
2024-03-26,2025-03-26,8.262445446498464,10.6653476178561,7.418272753703002
2024-03-27,2025-03-27,9.001871016650169,9.738681988329626,8.56794711781689
2024-03-28,2025-03-28,10.323534119753688,11.876067919384454,10.558008866918382
2024-03-29,2025-03-29,9.01580072051228,9.841798144781865,8.817989387453782
2024-03-30,2025-03-30,8.243165189075857,10.077220185530631,7.5767526827126535
2024-03-31,2025-03-31,10.996893843093343,13.54175312148525,9.544586242158273
2024-04-01,2025-04-01,13.48542646467649,15.034628972765606,11.534199969220667
2024-04-02,2025-04-02,5.317880104532711,5.449698058405214,4.890821045458073
2024-04-03,2025-04-03,7.156005504352401,9.688855776223463,7.336305989761124
2024-04-04,2025-04-04,6.907635454191687,7.983722712715277,6.791662501444809
2024-04-05,2025-04-05,7.822135093979521,9.604002209873132,7.93614756664776
2024-04-06,2025-04-06,5.711635176143444,7.123281785702036,5.567641432400921
2024-04-07,2025-04-07,6.013340487944967,7.2322740752315,5.863365068199793
2024-04-08,2025-04-08,7.141754514332457,8.548662797473206,7.190288481579789
2024-04-09,2025-04-09,9.012402940369,10.585828964220353,9.209579139493984
2024-04-10,2025-04-10,5.55670234663578,7.0672687774713046,5.116301875886399
2024-04-11,2025-04-11,6.598942831828877,7.868893889157296,6.0434712188048065
2024-04-12,2025-04-12,6.740638441696908,7.686404366889876,6.282608561066566
2024-04-13,2025-04-13,4.455253318667666,5.762821558827519,4.170676426904234
2024-04-14,2025-04-14,6.353019312237772,7.876745731399494,5.798842680598608
2024-04-15,2025-04-15,4.832413866506196,6.656198846597188,4.316043474960255
2024-04-16,2025-04-16,5.9303173499755975,7.391639748555628,5.279480494650381
2024-04-17,2025-04-17,7.250574856426466,8.578813872223854,6.678611771809771
2024-04-18,2025-04-18,5.777604600340378,7.097453690421083,5.23132041934922
2024-04-19,2025-04-19,4.684036110794117,6.31135485540768,4.150457276620996
2024-04-20,2025-04-20,6.2813721684585095,8.331071088167915,6.020956894745907
2024-04-21,2025-04-21,6.313424919754634,7.356736567252027,5.918067073470504
2024-04-22,2025-04-22,8.898224284477367,9.735203932182019,8.16383939656888
2024-04-23,2025-04-23,4.758420532518122,6.63552851779919,4.745030750691776
2024-04-24,2025-04-24,5.952272833661433,7.417487211158584,5.976621256584681
2024-04-25,2025-04-25,6.299669370952468,7.829130874760558,6.448946843608081
2024-04-26,2025-04-26,6.684617925756407,7.810197634137813,6.669040678494796
2024-04-27,2025-04-27,6.01048660529999,7.6668731523759055,5.463881938950761
2024-04-28,2025-04-28,6.0914735834993206,7.469550430071721,5.598698362875163
2024-04-29,2025-04-29,5.505179615236488,6.231717861580994,5.2458440141594
2024-04-30,2025-04-30,7.659186788785312,8.247183675869136,7.669820125605183
2024-05-01,2025-05-01,5.038983230306349,6.39962854036143,4.627177848369061
2024-05-02,2025-05-02,5.875235084579379,7.014241728734681,5.344375488098577
2024-05-03,2025-05-03,7.874431997101676,9.294702177636772,7.07872982654823
2024-05-04,2025-05-04,8.003794365789167,8.851605756229517,7.24843227374348
2024-05-05,2025-05-05,10.522504473280192,11.715850904991067,9.388184519016125
2024-05-06,2025-05-06,5.7988016453528815,6.906575222856377,5.36251251868476
2024-05-07,2025-05-07,7.841426368876414,9.123998035123819,6.859638446159531
2024-05-08,2025-05-08,6.951142349976901,8.113388793011783,6.489949561234772
2024-05-09,2025-05-09,8.570055311219718,9.259417276127747,8.124190725139217
2024-05-10,2025-05-10,10.576177790618091,11.659727718518946,10.229809369401469
2024-05-11,2025-05-11,9.902986041407727,10.602697363546774,9.5644545571563
2024-05-12,2025-05-12,10.004327439401303,11.140018105685737,10.060979698633137
2024-05-13,2025-05-13,7.974242218531665,9.535696203327564,7.2519998308319
2024-05-14,2025-05-14,8.834091140471203,10.490067126925034,9.152755538524767
2024-05-15,2025-05-15,6.368224094423591,8.120462877139524,6.334325934941538
2024-05-16,2025-05-16,6.429688948050014,7.939472328921525,6.1043910543284285
2024-05-17,2025-05-17,6.254023310942567,7.743211024936112,6.01299413009684
2024-05-18,2025-05-18,7.735011366474595,8.684658027723009,7.2746198527784385
2024-05-19,2025-05-19,12.401284893526077,12.830718571158457,11.39643159187792
2024-05-20,2025-05-20,3.6384124972977907,4.468369044359101,3.305489566240674
2024-05-21,2025-05-21,5.252453421990343,6.639786103992402,5.018090670634371
2024-05-22,2025-05-22,5.4087160453907694,6.650128978921901,5.166714529918099
2024-05-23,2025-05-23,2.7475211077768864,4.340228318374827,2.5650423583037303
2024-05-24,2025-05-24,3.0086142041530315,4.37609354560105,2.8096074594344906
2024-05-25,2025-05-25,3.806545428496309,4.988739537553025,3.6409977952812476
2024-05-26,2025-05-26,5.6418063311986755,7.168709089364832,5.794571519855664
2024-05-27,2025-05-27,5.78769331811006,6.283419160424805,5.710052889151865
2024-05-28,2025-05-28,8.368185220564744,9.43700373202514,7.8285315163560405
2024-05-29,2025-05-29,6.294145971738057,7.436331939734442,6.1138462009156775
2024-05-30,2025-05-30,6.308106330240185,7.39081084713132,6.24744724079212
2024-05-31,2025-05-31,7.7088143455872995,9.32648925676351,8.074481250655495
2024-06-01,2025-06-01,7.278217508244351,8.614597503728108,7.389439253390299
2024-06-02,2025-06-02,9.194196404564495,10.386053156314302,8.794028150900116
2024-06-03,2025-06-03,8.403905246532867,9.92046981504087,8.06100609431419
2024-06-04,2025-06-04,9.317706065947961,12.796674449085199,9.205684540785255
2024-06-05,2025-06-05,8.036195274047092,11.900493522940545,7.8971478229318395
2024-06-06,2025-06-06,8.724360302647577,12.070619784529429,8.51739090084529
2024-06-07,2025-06-07,10.339882742689246,11.620486629148875,9.569022782205847
2024-06-08,2025-06-08,8.237887022917125,10.00461889370515,7.485903674245862
2024-06-09,2025-06-09,9.082652472102863,10.814376864859206,8.208805156440217
2024-06-10,2025-06-10,16.253913832837675,17.862900400467886,14.554937087335574
2024-06-11,2025-06-11,12.809025155486946,14.448737553030815,11.297255925104587
2024-06-12,2025-06-12,8.61533413178995,9.981360341487946,7.564605785434895
2024-06-13,2025-06-13,5.826900875435314,7.154319207437569,5.436982911597125
2024-06-14,2025-06-14,8.927851356277973,10.185688023421301,8.757857171806801
2024-06-15,2025-06-15,6.802564175849462,8.46519035512221,6.694286180479433
2024-06-16,2025-06-16,7.018827444715931,7.723079320265993,6.479717560210317
2024-06-17,2025-06-17,6.939030848355078,8.770228897112618,7.01258077536056
2024-06-18,2025-06-18,7.709125590724235,9.630927585124859,7.757573898828395
2024-06-19,2025-06-19,7.622487468125162,9.382277357861069,7.6534852187003635
2024-06-20,2025-06-20,6.542042664986608,8.010831964014143,6.56080633072387
2024-06-21,2025-06-21,8.013073875070626,8.658936962447793,7.3393685202364
2024-06-22,2025-06-22,10.401125968062203,11.827773152861244,9.319542254276843
2024-06-23,2025-06-23,10.787826037199356,11.733031347884552,9.817918443184814
2024-06-24,2025-06-24,9.71264582751065,10.097108262554494,9.145853629348155
2024-06-25,2025-06-25,8.21207723019746,10.066519613520052,8.580246802435095
2024-06-26,2025-06-26,8.828792574617083,11.703942153906945,9.426743425189397
2024-06-27,2025-06-27,8.612022617352723,10.98222948172898,9.142425684318685
2024-06-28,2025-06-28,12.006615575926649,14.25543886999275,12.674976414296966
2024-06-29,2025-06-29,6.605099337396092,6.993783162414717,6.399039149015398
2024-06-30,2025-06-30,7.891789847652865,9.209142827464701,7.452244360477415
2024-07-01,2025-07-01,7.583653235108296,8.307046785703799,7.477319938445473
2024-07-02,2025-07-02,10.105911664246998,11.1622904525197,9.428011508784591
2024-07-03,2025-07-03,6.711667589911918,8.795289574565096,6.878350174948242
2024-07-04,2025-07-04,6.667467470261546,8.676735714268181,6.793265057371918
2024-07-05,2025-07-05,8.785920237681802,9.808187244424374,8.342726745347706
2024-07-06,2025-07-06,8.081203908648584,9.555092359539513,8.149892290150133
2024-07-07,2025-07-07,10.502105422414731,11.448753096278944,9.670895853242776
2024-07-08,2025-07-08,7.164795079973483,8.816712947930045,7.376822420722706
2024-07-09,2025-07-09,8.05220900289149,10.629964110129887,8.701663562729275
2024-07-10,2025-07-10,7.375300857573133,9.919465729439693,8.019683884144438
2024-07-11,2025-07-11,7.281609406604953,9.758520286098275,7.990166676954005
2024-07-12,2025-07-12,8.16741953888916,10.023908200708826,8.876575170196785
2024-07-13,2025-07-13,5.759670003840573,7.026249652582603,5.872365930019823
2024-07-14,2025-07-14,8.71953169964333,9.980735993363044,8.307333550167252
2024-07-15,2025-07-15,7.0479146146937826,8.252202598209788,6.713700253412528
2024-07-16,2025-07-16,3.8920557477060425,4.750448185712005,3.773239401560379
2024-07-17,2025-07-17,5.612163728741714,6.173328034508653,5.5288558860250845
2024-07-18,2025-07-18,5.375335960497389,7.1996229732071955,5.086972955816849
2024-07-19,2025-07-19,7.436283602555434,9.470132040637822,6.92807619000404
2024-07-20,2025-07-20,6.779492706697336,8.133711734725727,6.52709160155865
2024-07-21,2025-07-21,8.86493495852545,9.88473142463798,9.041896601435953
2024-07-22,2025-07-22,9.93672909541368,10.828119517163028,9.948629856604068
2024-07-23,2025-07-23,11.379052995589673,11.704932265253653,11.107622585984009
2024-07-24,2025-07-24,12.051571423978913,12.599846873978256,11.391439973673261
2024-07-25,2025-07-25,11.851677651312304,13.294618149740748,12.25574872967828
2024-07-26,2025-07-26,13.752007568045256,15.920167861443101,14.388066410730296
2024-07-27,2025-07-27,9.745725552192146,11.245978830511312,9.772519028038698
2024-07-28,2025-07-28,9.283397209207568,11.472146487241709,8.715686489237331
2024-07-29,2025-07-29,13.24568746600377,14.92488184297871,12.46506863706037
2024-07-30,2025-07-30,4.64198043795657,5.791465161138707,4.54169517386804
2024-07-31,2025-07-31,7.160948269311476,7.826798998493361,7.2359836087350455
2024-08-01,2025-08-01,3.40897914217584,4.015175476901915,3.314435402934627
2024-08-02,2025-08-02,5.064486293442739,6.169256264402448,4.680294228350473
2024-08-03,2025-08-03,4.920957644359755,5.942122162193304,4.577065611127873
2024-08-04,2025-08-04,5.651351460941631,6.37119697451759,5.358189429446608
2024-08-05,2025-08-05,5.778903648250043,6.8338889097948785,5.485450321794279
2024-08-06,2025-08-06,5.675520622784658,6.9860794270781055,5.469891875544277
2024-08-07,2025-08-07,6.808100904289789,7.8645901070808435,6.564930423610894
2024-08-08,2025-08-08,7.872135764313116,9.485546019244264,7.790357174549779
2024-08-09,2025-08-09,8.626480683070536,10.018684083892046,8.53853272404622
2024-08-10,2025-08-10,5.858570440267962,7.732927935703831,5.5782409687712775
2024-08-11,2025-08-11,5.184918224997473,6.954390390701315,4.703170944353141
2024-08-12,2025-08-12,11.38171832849903,13.007915916158732,10.335665659022444
2024-08-13,2025-08-13,9.410344723176767,11.316548586190798,8.344137316741092
2024-08-14,2025-08-14,4.749110132004863,6.186001876577919,4.291683682910347
2024-08-15,2025-08-15,4.846611369400181,6.420150912110424,4.327303797580808
2024-08-16,2025-08-16,6.360633036394676,7.665238484990472,5.6364272401415505
2024-08-17,2025-08-17,8.565079047456148,9.745767360594142,7.866011783233265
2024-08-18,2025-08-18,10.152980243034476,10.912552928966011,9.44477671771358
2024-08-19,2025-08-19,8.089781350358379,10.1638784844117,8.44322647451582
2024-08-20,2025-08-20,9.180350476012608,11.228666789142567,9.557901383477777
2024-08-21,2025-08-21,8.913139103608575,10.85161084940468,9.273247978535633
2024-08-22,2025-08-22,6.87012624273777,8.839193593937871,7.169670808173737
2024-08-23,2025-08-23,10.157471627429768,11.729777983066445,10.466906555130642
2024-08-24,2025-08-24,4.78207294442119,5.684351186921392,4.763524451877418
2024-08-25,2025-08-25,7.822184090190423,8.571049671533126,7.421784548837537
2024-08-26,2025-08-26,7.668487505528765,8.277652237623291,7.07470886502701
2024-08-27,2025-08-27,5.057780260017574,6.04019253864503,4.54185271387188
2024-08-28,2025-08-28,4.1898221868519006,5.524246756122596,4.0570293264216
2024-08-29,2025-08-29,4.711067807783782,5.648785133470227,4.5525924312134025
2024-08-30,2025-08-30,5.007954671070548,5.764146318103406,4.756026137633814
2024-08-31,2025-08-31,5.029132462494126,5.948218206962278,4.851578030506869
2024-09-01,2025-09-01,4.979726146427843,5.655964659142182,4.734180378825325
2024-09-02,2025-09-02,5.909061000243881,6.606369427787836,5.78985540503974
2024-09-03,2025-09-03,7.481204226304988,8.66597516554908,7.486780454663387
2024-09-04,2025-09-04,6.036923668664731,6.871784909205616,5.538657736987227
2024-09-05,2025-09-05,8.347054539706146,9.485693044400238,7.442080679709395
2024-09-06,2025-09-06,11.61213841562971,12.99102170402707,10.189055696322225
2024-09-07,2025-09-07,8.4016625013671,9.64954950135954,7.345337341355989
2024-09-08,2025-09-08,9.706968227513146,10.718734198362265,8.583790340656298
2024-09-09,2025-09-09,6.7857076497626405,7.5920837185941314,6.225747310478966
2024-09-10,2025-09-10,7.181934209199822,8.434827029064563,6.659381970538507
2024-09-11,2025-09-11,8.316981141946872,9.150413823667959,7.639070832512725
2024-09-12,2025-09-12,9.518469593457224,11.120189313969947,8.996662996573841
2024-09-13,2025-09-13,8.227123777447021,9.486504400658507,7.685727228769765
2024-09-14,2025-09-14,8.519657800185811,9.49531821753036,7.91666799596902
2024-09-15,2025-09-15,8.515397028317597,10.519231549082265,7.324202253484545
2024-09-16,2025-09-16,11.610370610549129,13.48303486577016,9.693310363474843
2024-09-17,2025-09-17,6.125028945128136,7.590008820965612,5.453915837071503
2024-09-18,2025-09-18,9.187519047209841,10.478363481881514,8.694150534226184
2024-09-19,2025-09-19,7.76458683773488,8.750056581059862,7.2910705211957705
2024-09-20,2025-09-20,8.277309274621583,8.924124560543383,7.782065173667376
2024-09-21,2025-09-21,3.307480538623675,5.290344618288202,2.741030905727188
2024-09-22,2025-09-22,3.8368527265626904,5.327149519532494,3.323720690546549
2024-09-23,2025-09-23,8.6868443885365,9.382134655208032,8.176337131541029
2024-09-24,2025-09-24,5.873949949551518,6.519947826263421,5.561451868012646
2024-09-25,2025-09-25,7.298662767739152,7.569744818297887,6.9533618790322365
2024-09-26,2025-09-26,5.140991477270197,5.4738225946696595,4.941551059595089
2024-09-27,2025-09-27,4.663081045983211,5.496020388282337,4.3618054862133135
2024-09-28,2025-09-28,4.608563250587529,5.496738356556684,4.333854343676615
2024-09-29,2025-09-29,4.324204936212358,5.783450401598262,4.020320200827892
2024-09-30,2025-09-30,4.340152687114064,6.720083161989141,3.990730482145023
2024-10-01,2025-10-01,6.129320831860014,8.72419112459295,5.53990822652923
2024-10-02,2025-10-02,7.601115095850129,9.62104107984656,6.896482437836641
2024-10-03,2025-10-03,10.441043549781515,12.172054360724538,9.39686595878059
2024-10-04,2025-10-04,7.165406712299196,7.980674597515794,6.386418385615962
2024-10-05,2025-10-05,9.652838764208436,10.68631234809664,8.53745676140972
2024-10-06,2025-10-06,9.135362948364593,9.835785033619254,8.368975887590764
2024-10-07,2025-10-07,11.823877523756877,12.289906508835125,10.437137880539762
2024-10-08,2025-10-08,6.291393233562118,8.184777922096876,5.906622979872518
2024-10-09,2025-10-09,6.452038380121796,8.207600174045252,6.0411812981281034
2024-10-10,2025-10-10,8.031795245513782,10.942994555567497,7.967270006958316
2024-10-11,2025-10-11,11.4186766324931,14.152108742292427,11.309017806977085
2024-10-12,2025-10-12,12.38417981275801,14.552086944241871,12.415818595640024
2024-10-13,2025-10-13,6.346247141069881,7.116085582436218,5.693964014978321
2024-10-14,2025-10-14,8.550753103400499,9.548129445727787,8.274213826879654
2024-10-15,2025-10-15,8.240219401408059,8.839247957451102,7.887274100373406
2024-10-16,2025-10-16,12.301579900945033,12.754278120560647,11.985209036614334
2024-10-17,2025-10-17,6.186752245744963,7.0736626346084135,5.928687457944138
2024-10-18,2025-10-18,7.461011502511119,9.306765981068994,6.849819741432685
2024-10-19,2025-10-19,7.674681520323227,10.83443077656919,6.883020983218264
2024-10-20,2025-10-20,6.8797788838389256,8.635096512411602,6.331074518361539
2024-10-21,2025-10-21,7.5197272902506915,9.763488900958281,6.656385148571962
2024-10-22,2025-10-22,8.285354666352394,9.55891850388495,7.520571066488843
2024-10-23,2025-10-23,10.922204932274209,12.858248177567075,9.664547913930194
2024-10-24,2025-10-24,5.229499322045626,6.3058891569362565,5.032318355476272
2024-10-25,2025-10-25,7.793346555213497,9.273951603600473,7.628792765165825
2024-10-26,2025-10-26,5.944473743173453,7.003136768318157,5.521804225435566
2024-10-27,2025-10-27,7.593802436093384,9.039239874902629,6.959274137520463
2024-10-28,2025-10-28,8.697178240343364,9.613539242000504,8.064380284740846
2024-10-29,2025-10-29,8.461995722256793,9.962492763019245,7.998185991238784
2024-10-30,2025-10-30,8.438900008074985,10.576668163411325,8.054300205702503
2024-10-31,2025-10-31,10.300879552568631,11.844690439298084,9.992659396196022
2024-11-01,2025-11-01,8.44696690771852,9.544670668698915,7.971004813353858
2024-11-02,2025-11-02,10.675420525717831,12.530592181064486,10.556818523549468
2024-11-03,2025-11-03,5.994960779202954,7.0568884223516335,5.702966285395966
2024-11-04,2025-11-04,7.231809699834114,8.442971274327364,6.547074586003614
2024-11-05,2025-11-05,5.2693183238422785,6.005599891978694,4.892573245900644
2024-11-06,2025-11-06,5.371934616349348,6.233420582980904,5.185090283655465
2024-11-07,2025-11-07,5.823034926909481,7.275271871763119,5.158023411420681
2024-11-08,2025-11-08,7.336323912756693,8.52153886046565,6.477715479004291
2024-11-09,2025-11-09,8.982795250780256,10.160365891927276,8.086613605963509
2024-11-10,2025-11-10,10.420184461813692,10.871758771619655,9.822114337670172
2024-11-11,2025-11-11,8.869828693779693,9.723103127243636,8.732124910940666
2024-11-12,2025-11-12,9.638344275126455,12.882281645414094,10.322893557902578
2024-11-13,2025-11-13,9.702579321859446,12.4662428705205,10.303478455321082
2024-11-14,2025-11-14,10.354441610663049,13.113515122752982,10.982789096120845
2024-11-15,2025-11-15,12.794158507051092,15.25689210880153,13.443757682046728
2024-11-16,2025-11-16,7.587310130395764,8.73485577589161,7.894270950418187
2024-11-17,2025-11-17,8.557615233037316,9.916584229877962,7.9627512753535
2024-11-18,2025-11-18,5.705278985893206,7.605542165896775,5.61519219507818
2024-11-19,2025-11-19,8.992917842709035,10.546096430478562,8.436104333330578
2024-11-20,2025-11-20,5.482780415048215,7.209910820189391,5.686962564446475
2024-11-21,2025-11-21,6.27213906608065,7.532943639579138,6.361103638870147
2024-11-22,2025-11-22,6.4220184758718615,7.404290538847645,6.504141948251083
2024-11-23,2025-11-23,5.7761333688986936,7.798313927204221,5.4765728748450595
2024-11-24,2025-11-24,4.327366228938934,6.484288925848016,4.0761820691202555
2024-11-25,2025-11-25,8.272504210056123,12.345290237276602,8.56029368710007
2024-11-26,2025-11-26,10.877305328331074,14.39162606959286,11.58611896830314
2024-11-27,2025-11-27,6.620519021814553,11.82392159532243,6.992009596050473
2024-11-28,2025-11-28,10.26704745516061,14.455301756220193,11.109876463185046
2024-11-29,2025-11-29,6.972821254678822,11.902429736435343,7.527047169191691
2024-11-30,2025-11-30,6.985377421929749,11.775822879529311,7.522687517687533
2024-12-01,2025-12-01,7.210195179901746,11.535350055923503,7.649757878040895
2024-12-02,2025-12-02,19.710597150178096,21.257437229922793,18.685726692511988
2024-12-03,2025-12-03,14.881078523870205,16.66499589414895,13.767996804233254
2024-12-04,2025-12-04,13.350548797198682,15.403487188132555,11.994255100480302
2024-12-05,2025-12-05,8.605400412061272,10.445635729401417,7.7610586833402895
2024-12-06,2025-12-06,6.894703146198046,7.701830736931686,6.514258432160498
2024-12-07,2025-12-07,6.672613957924398,9.260648695971156,5.8922819858118025
2024-12-08,2025-12-08,6.807690769042714,9.408314329754141,6.016378903911764
2024-12-09,2025-12-09,6.655562005549344,6.893540563758411,6.270680383588051
2024-12-10,2025-12-10,9.275781054641657,10.174407756700074,9.113339450352836
2024-12-11,2025-12-11,11.94744258613471,13.179473946008136,11.893723647280334
2024-12-12,2025-12-12,9.410317085197534,10.344548991969024,9.417447691793601
2024-12-13,2025-12-13,6.3119781753140165,7.912075483283224,6.108708428225588
2024-12-14,2025-12-14,5.755421586413655,7.464511830126686,5.463757985528668
2024-12-15,2025-12-15,6.123525107597907,7.5493181556435385,5.813304004780151
2024-12-16,2025-12-16,9.077344997676102,10.881364882223158,9.427272936513269
2024-12-17,2025-12-17,5.172787418439689,6.270373172118281,4.9865814591042605
2024-12-18,2025-12-18,5.988755732484356,6.827811481109412,5.770269042930927
2024-12-19,2025-12-19,11.864294926449398,14.312828597641637,10.928795532133565
2024-12-20,2025-12-20,6.864051500904436,9.803801733144448,6.3092424017168165
2024-12-21,2025-12-21,7.153098101467078,10.355895468983789,6.546096121701009
2024-12-22,2025-12-22,7.913400806513222,10.739664301001842,7.285206063162432
2024-12-23,2025-12-23,6.524568453833906,9.061959166640833,6.0081473393873575
2024-12-24,2025-12-24,7.06450754080889,9.152887144591775,6.540781520423708
2024-12-25,2025-12-25,8.295152248277102,9.683411449474413,7.763570835881059
2024-12-26,2025-12-26,13.213048714124083,14.144841396392074,12.439275809285595
2024-12-27,2025-12-27,6.021545664901209,7.194189561204567,5.563350399877888
2024-12-28,2025-12-28,5.948958395473538,6.624331998471489,5.395394744165916
2024-12-29,2025-12-29,6.019229644383011,6.966383634433043,5.402539375385449
2024-12-30,2025-12-30,8.629729151605,10.689831219385844,7.444960096834818
